bill_id,bill_type,transcript_file
SB 128,SB,SenateChamber_Friday_Feb28_2025_1107AM-228PM - 2025-09-12.cc.txt
SB 128,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 128,SB,HouseChamber_Wednesday_Feb7_2024_1107AM-444PM - 2025-09-12.cc.txt
SB 267,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 267,SB,House-Judiciary_Wednesday_Mar19_2025_953PM-1250AM - 2025-09-12.cc.txt
SB 267,SB,Senate-Judiciary_Friday_Mar7_2025_510PM-855PM - 2025-09-12.cc.txt
SB 267,SB,Senate-Judiciary_Wednesday_Mar5_2025_439PM-743PM - 2025-09-12.cc.txt
SB 267,SB,House-ChamberMeeting_Thursday_Mar13_2025_1059AM-413PM - 2025-09-12.cc.txt
SB 267,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 267,SB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
SB 267,SB,SenateChamber_Monday_Feb3_2025_1114AM-115PM - 2025-09-12.cc.txt
SB 267,SB,SenateChamber_Saturday_Mar8_2025_151PM-450PM - 2025-09-12.cc.txt
SB 267,SB,SenateChamber_Wednesday_Mar12_2025_1133AM-257PM - 2025-09-12.cc.txt
SB 148,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 148,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb1_2024_241PM-506PM - 2025-09-12.cc.txt
SB 148,SB,Senate-Education_Friday_Feb28_2025_835AM-1047AM - 2025-09-12.cc.txt
SB 148,SB,Senate-Finance_Tuesday_Feb6_2024_416PM-513PM - 2025-09-12.cc.txt
SB 148,SB,HouseChamber_Monday_Feb12_2024_1105AM-234PM - 2025-09-12.cc.txt
SB 148,SB,HouseChamber_Wednesday_Feb14_2024_513PM-837PM - 2025-09-12.cc.txt
SB 148,SB,SenateChamber_Monday_Jan27_2025_1111AM-1214PM - 2025-09-12.cc.txt
SB 148,SB,SenateChamber_Tuesday_Feb25_2025_1116AM-331PM - 2025-09-12.cc.txt
SB 148,SB,SenateChamber_Wednesday_Feb14_2024_639PM-926PM - 2025-09-12.cc.txt
SB 148,SB,HouseChamber_Thursday_Feb8_2024_1012AM-334PM - 2025-09-12.cc.txt
SB 152,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb13_2025_310PM-657PM - 2025-09-12.cc.txt
SB 152,SB,Senate-Judiciary_Friday_Feb2_2024_246PM-345PM - 2025-09-12.cc.txt
SB 152,SB,Senate-Judiciary_Wednesday_Feb26_2025_335PM-613PM - 2025-09-12.cc.txt
SB 152,SB,HouseChamber_Tuesday_Feb13_2024_549PM-1045PM - 2025-09-12.cc.txt
SB 152,SB,HouseChamber_Wednesday_Feb14_2024_513PM-837PM - 2025-09-12.cc.txt
SB 152,SB,SenateChamber_Friday_Feb14_2025_210PM-527PM - 2025-09-12.cc.txt
SB 152,SB,SenateChamber_Monday_Jan27_2025_1111AM-1214PM - 2025-09-12.cc.txt
SB 152,SB,SenateChamber_Wednesday_Feb14_2024_639PM-926PM - 2025-09-12.cc.txt
SB 152,SB,HouseChamber_Saturday_Feb10_2024_1046AM-802PM - 2025-09-12.cc.txt
SB 152,SB,HouseChamber_Tuesday_Feb6_2024_1100AM-415PM - 2025-09-12.cc.txt
SB 221,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb20_2025_454PM-647PM - 2025-09-12.cc.txt
SB 221,SB,House-Judiciary_Wednesday_Mar19_2025_953PM-1250AM - 2025-09-12.cc.txt
SB 221,SB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
SB 221,SB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
SB 221,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 221,SB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
SB 221,SB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
SB 221,SB,House-Government_ElectionsAndIndianAffairs_Saturday_Mar15_2025_1116AM-1145AM - 2025-09-12.cc.txt
SB 221,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SB 221,SB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
SB 239,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 239,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb25_2025_419PM-645PM - 2025-09-12.cc.txt
SB 239,SB,Senate-Education_Wednesday_Feb5_2025_905AM-1045AM - 2025-09-12.cc.txt
SB 239,SB,Senate-Finance_Tuesday_Feb6_2024_416PM-513PM - 2025-09-12.cc.txt
SB 239,SB,HouseChamber_Monday_Feb12_2024_1105AM-234PM - 2025-09-12.cc.txt
SB 239,SB,HouseChamber_Tuesday_Feb13_2024_1032AM-200PM - 2025-09-12.cc.txt
SB 239,SB,SenateChamber_Friday_Jan31_2025_1105AM-1212PM - 2025-09-12.cc.txt
SB 239,SB,SenateChamber_Thursday_Feb15_2024_915AM-1218PM - 2025-09-12.cc.txt
SB 239,SB,HouseChamber_Friday_Feb9_2024_657PM-800PM - 2025-09-12.cc.txt
SB 239,SB,HouseChamber_Saturday_Feb10_2024_1046AM-802PM - 2025-09-12.cc.txt
SB 59,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb6_2025_137PM-558PM - 2025-09-12.cc.txt
SB 59,SB,Senate-Finance_Friday_Feb28_2025_903AM-1127AM - 2025-09-12.cc.txt
SB 59,SB,House-ChamberMeeting_Friday_Mar14_2025_1133AM-505PM - 2025-09-12.cc.txt
SB 59,SB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
SB 59,SB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
SB 59,SB,House-ChamberMeeting_Wednesday_Mar5_2025_1119AM-247PM - 2025-09-12.cc.txt
SB 59,SB,House-Labor_VeteransandMilitaryAffairs_Thursday_Mar13_2025_434PM-501PM - 2025-09-12.cc.txt
SB 59,SB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
SB 59,SB,SenateChamber_Tuesday_Mar4_2025_1151AM-411PM - 2025-09-12.cc.txt
SB 59,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 81,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb6_2025_137PM-558PM - 2025-09-12.cc.txt
SB 81,SB,Senate-Finance_Wednesday_Feb12_2025_232PM-429PM - 2025-09-12.cc.txt
SB 81,SB,Senate-Finance_Wednesday_Feb19_2025_913AM-1147AM - 2025-09-12.cc.txt
SB 81,SB,House-Judiciary_Monday_Mar17_2025_659PM-1008PM - 2025-09-12.cc.txt
SB 81,SB,Senate-Judiciary_Monday_Mar10_2025_549PM-948PM - 2025-09-12.cc.txt
SB 81,SB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
SB 81,SB,SenateChamber_Friday_Feb7_2025_203PM-231PM - 2025-09-12.cc.txt
SB 81,SB,SenateChamber_Monday_Feb10_2025_1141AM-209PM - 2025-09-12.cc.txt
SB 81,SB,SenateChamber_Saturday_Mar8_2025_151PM-450PM - 2025-09-12.cc.txt
SB 81,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
SB 123,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb11_2025_211PM-529PM - 2025-09-12.cc.txt
SB 123,SB,Senate-Judiciary_Saturday_Mar1_2025_1010AM-1224PM - 2025-09-12.cc.txt
SB 123,SB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
SB 123,SB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
SB 123,SB,House-ChamberMeeting_Thursday_Mar13_2025_1059AM-413PM - 2025-09-12.cc.txt
SB 123,SB,House-ChamberMeeting_Wednesday_Mar5_2025_1119AM-247PM - 2025-09-12.cc.txt
SB 123,SB,House-TransportationandPublicWorks_Thursday_Mar13_2025_905AM-1041AM - 2025-09-12.cc.txt
SB 123,SB,SenateChamber_Saturday_Mar1_2025_108PM-648PM - 2025-09-12.cc.txt
SB 123,SB,SenateChamber_Thursday_Jan23_2025_1209PM-1248PM - 2025-09-12.cc.txt
SB 123,SB,SenateChamber_Wednesday_Mar5_2025_1151AM-342PM - 2025-09-12.cc.txt
SB 315,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb6_2024_428PM-752PM - 2025-09-12.cc.txt
SB 315,SB,Senate-HealthandPublicAffairs_Monday_Mar10_2025_538PM-812PM - 2025-09-12.cc.txt
SB 315,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 315,SB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
SB 315,SB,House-ChamberMeeting_Tuesday_Mar18_2025_1203PM-642PM - 2025-09-12.cc.txt
SB 315,SB,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
SB 315,SB,Senate-Indian_RuralandCulturalAffairs_Thursday_Feb13_2025_1009AM-1107AM - 2025-09-12.cc.txt
SB 315,SB,SenateChamber_Friday_Feb7_2025_203PM-231PM - 2025-09-12.cc.txt
SB 315,SB,SenateChamber_Saturday_Mar22_2025_855AM-1212PM - 2025-09-12.cc.txt
SB 315,SB,SenateChamber_Tuesday_Mar18_2025_1146AM-143PM - 2025-09-12.cc.txt
SB 176,SB,Senate-Tax_BusinessandTransportation_Tuesday_Feb6_2024_428PM-752PM - 2025-09-12.cc.txt
SB 176,SB,Senate-HealthandPublicAffairs_Friday_Mar14_2025_554PM-901PM - 2025-09-12.cc.txt
SB 176,SB,Senate-HealthandPublicAffairs_Wednesday_Mar12_2025_341PM-711PM - 2025-09-12.cc.txt
SB 176,SB,HouseChamber_Monday_Feb12_2024_621PM-156AM - 2025-09-12.cc.txt
SB 176,SB,HouseChamber_Wednesday_Feb14_2024_513PM-837PM - 2025-09-12.cc.txt
SB 176,SB,IC-LandGrant_Monday_Nov18_2024_114PM-330PM - 2025-09-12.cc.txt
SB 176,SB,SenateChamber_Tuesday_Feb13_2024_551PM-1133PM - 2025-09-12.cc.txt
SB 176,SB,SenateChamber_Wednesday_Feb14_2024_639PM-926PM - 2025-09-12.cc.txt
SB 176,SB,HouseChamber_Friday_Feb9_2024_657PM-800PM - 2025-09-12.cc.txt
SB 176,SB,HouseChamber_Saturday_Feb10_2024_1046AM-802PM - 2025-09-12.cc.txt
HB 67,HB,Senate-Tax_BusinessandTransportation_Tuesday_Mar18_2025_311PM-424PM - 2025-09-12.cc.txt
HB 67,HB,House-Education_Monday_Feb24_2025_830AM-954AM - 2025-09-12.cc.txt
HB 67,HB,Senate-Education_Friday_Mar14_2025_903AM-1045AM - 2025-09-12.cc.txt
HB 67,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 67,HB,House-ChamberMeeting_Thursday_Jan23_2025_1004AM-1206PM - 2025-09-12.cc.txt
HB 67,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 67,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 67,HB,House-Labor_VeteransandMilitaryAffairs_Tuesday_Jan28_2025_139PM-346PM - 2025-09-12.cc.txt
HB 67,HB,SenateChamber_Tuesday_Mar18_2025_639PM-812PM - 2025-09-12.cc.txt
HB 67,HB,SenateChamber_Wednesday_Mar12_2025_1133AM-257PM - 2025-09-12.cc.txt
HB 532,HB,House-Education_Friday_Mar7_2025_832AM-1231PM - 2025-09-12.cc.txt
HB 532,HB,House-ChamberMeeting_Friday_Mar7_2025_1115AM-557PM - 2025-09-12.cc.txt
HB 532,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 532,HB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
HB 532,HB,House-ChamberMeeting_Wednesday_Feb26_2025_1039AM-1244PM - 2025-09-12.cc.txt
HB 532,HB,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
HB 532,HB,House-ConsumerandPublicAffairs_Tuesday_Feb25_2025_537PM-627PM - 2025-09-12.cc.txt
HB 532,HB,SenateChamber_Thursday_Mar20_2025_1010AM-1155AM - 2025-09-12.cc.txt
HB 532,HB,SenateChamber_Tuesday_Mar18_2025_639PM-812PM - 2025-09-12.cc.txt
HB 532,HB,SenateChamber_Wednesday_Mar12_2025_1133AM-257PM - 2025-09-12.cc.txt
HB 89,HB,House-Education_Monday_Feb17_2025_820AM-1059AM - 2025-09-12.cc.txt
HB 89,HB,Senate-Education_Wednesday_Mar5_2025_907AM-1127AM - 2025-09-12.cc.txt
HB 89,HB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
HB 89,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 89,HB,House-ChamberMeeting_Thursday_Jan23_2025_1004AM-1206PM - 2025-09-12.cc.txt
HB 89,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 89,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 89,HB,House-ConsumerandPublicAffairs_Tuesday_Feb4_2025_216PM-555PM - 2025-09-12.cc.txt
HB 89,HB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 89,HB,SenateChamber_Monday_Mar3_2025_1139AM-418PM - 2025-09-12.cc.txt
SB 155,SB,Senate-Finance_Thursday_Mar6_2025_900AM-1006AM - 2025-09-12.cc.txt
SB 155,SB,House-Judiciary_Thursday_Mar20_2025_940AM-1243PM - 2025-09-12.cc.txt
SB 155,SB,Senate-Judiciary_Wednesday_Feb5_2025_324PM-533PM - 2025-09-12.cc.txt
SB 155,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 155,SB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
SB 155,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 155,SB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
SB 155,SB,SenateChamber_Friday_Mar21_2025_1148AM-517PM - 2025-09-12.cc.txt
SB 155,SB,SenateChamber_Monday_Jan27_2025_1111AM-1214PM - 2025-09-12.cc.txt
SB 155,SB,SenateChamber_Monday_Mar10_2025_1114AM-504PM - 2025-09-12.cc.txt
HB 230,HB,Senate-Finance_Tuesday_Feb13_2024_237PM-411PM - 2025-09-12.cc.txt
HB 230,HB,House-HealthandHumanServices_Wednesday_Feb12_2025_834AM-1129AM - 2025-09-12.cc.txt
HB 230,HB,House-ChamberMeeting_Saturday_Feb15_2025_159PM-633PM - 2025-09-12.cc.txt
HB 230,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 230,HB,House-ChamberMeeting_Thursday_Jan30_2025_1032AM-112PM - 2025-09-12.cc.txt
HB 230,HB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
HB 230,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Feb19_2025_831AM-1028AM - 2025-09-12.cc.txt
HB 230,HB,SenateChamber_Thursday_Mar13_2025_1113AM-214PM - 2025-09-12.cc.txt
HB 230,HB,HouseChamber_Thursday_Feb1_2024_1037AM-401PM - 2025-09-12.cc.txt
HB 230,HB,HouseChamber_Tuesday_Feb6_2024_1100AM-415PM - 2025-09-12.cc.txt
HB 243,HB,House-HealthandHumanServices_Friday_Feb14_2025_838AM-1114AM - 2025-09-12.cc.txt
HB 243,HB,House-HealthandHumanServices_Monday_Feb17_2025_805AM-1059AM - 2025-09-12.cc.txt
HB 243,HB,House-Judiciary_Monday_Mar3_2025_237PM-412PM - 2025-09-12.cc.txt
HB 243,HB,Senate-Judiciary_Monday_Mar17_2025_443PM-630PM - 2025-09-12.cc.txt
HB 243,HB,Senate-Judiciary_Wednesday_Mar19_2025_448PM-822PM - 2025-09-12.cc.txt
HB 243,HB,House-ChamberMeeting_Monday_Feb3_2025_1041AM-1210PM - 2025-09-12.cc.txt
HB 243,HB,House-ChamberMeeting_Saturday_Feb15_2025_159PM-633PM - 2025-09-12.cc.txt
HB 243,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 243,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 243,HB,SenateChamber_Monday_Mar10_2025_1114AM-504PM - 2025-09-12.cc.txt
HB 34,HB,House-HealthandHumanServices_Friday_Feb2_2024_846AM-1123AM - 2025-09-12.cc.txt
HB 34,HB,House-HealthandHumanServices_Monday_Jan22_2024_841AM-1044AM - 2025-09-12.cc.txt
HB 34,HB,House-HealthandHumanServices_Saturday_Feb3_2024_916AM-1127AM - 2025-09-12.cc.txt
HB 34,HB,House-ChamberMeeting_Monday_Feb3_2025_1041AM-1210PM - 2025-09-12.cc.txt
HB 34,HB,House-ChamberMeeting_Wednesday_Jan22_2025_927AM-1016AM - 2025-09-12.cc.txt
HB 34,HB,House-ConsumerandPublicAffairs_Saturday_Feb8_2025_908AM-140PM - 2025-09-12.cc.txt
HB 34,HB,House-Energy_EnvironmentandNaturalResources_Thursday_Feb6_2025_837AM-1126AM - 2025-09-12.cc.txt
HB 34,HB,House-Agriculture_AcequiasAndWaterResources_Thursday_Jan30_2025_900AM-1037AM - 2025-09-12.cc.txt
HB 34,HB,House-Agriculture_AcequiasAndWaterResources_Tuesday_Jan28_2025_902AM-1120AM - 2025-09-12.cc.txt
HB 34,HB,IC-LegislativeHealthandHumanServices_Tuesday_May7_2024_1239PM-248PM - 2025-09-12.cc.txt
SB 66,SB,Senate-HealthandPublicAffairs_Sunday_Feb23_2025_109PM-631PM - 2025-09-12.cc.txt
SB 66,SB,Senate-HealthandPublicAffairs_Wednesday_Feb19_2025_338PM-624PM - 2025-09-12.cc.txt
SB 66,SB,House-Judiciary_Wednesday_Mar19_2025_953PM-1250AM - 2025-09-12.cc.txt
SB 66,SB,Senate-Judiciary_Monday_Mar10_2025_549PM-948PM - 2025-09-12.cc.txt
SB 66,SB,House-ChamberMeeting_Friday_Mar14_2025_1133AM-505PM - 2025-09-12.cc.txt
SB 66,SB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
SB 66,SB,House-ChamberMeeting_Monday_Mar17_2025_1214PM-630PM - 2025-09-12.cc.txt
SB 66,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 66,SB,SenateChamber_Friday_Mar14_2025_1114AM-415PM - 2025-09-12.cc.txt
SB 66,SB,SenateChamber_Wednesday_Jan22_2025_1250PM-144PM - 2025-09-12.cc.txt
HB 431,HB,House-Judiciary_Monday_Mar10_2025_506PM-630PM - 2025-09-12.cc.txt
HB 431,HB,House-ChamberMeeting_Monday_Feb17_2025_1038AM-542PM - 2025-09-12.cc.txt
HB 431,HB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
HB 431,HB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
HB 431,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 431,HB,House-ChamberMeeting_Wednesday_Feb26_2025_1039AM-1244PM - 2025-09-12.cc.txt
HB 431,HB,House-Agriculture_AcequiasAndWaterResources_Tuesday_Feb25_2025_902AM-918AM - 2025-09-12.cc.txt
HB 431,HB,SenateChamber_Saturday_Mar22_2025_855AM-1212PM - 2025-09-12.cc.txt
HB 431,HB,SenateChamber_Sunday_Mar16_2025_122PM-353PM - 2025-09-12.cc.txt
HB 431,HB,SenateChamber_Thursday_Mar20_2025_1010AM-1155AM - 2025-09-12.cc.txt
SB 375,SB,House-Judiciary_Thursday_Mar20_2025_940AM-1243PM - 2025-09-12.cc.txt
SB 375,SB,Senate-Judiciary_Friday_Feb28_2025_310PM-611PM - 2025-09-12.cc.txt
SB 375,SB,Senate-Judiciary_Saturday_Mar8_2025_507PM-814PM - 2025-09-12.cc.txt
SB 375,SB,House-ChamberMeeting_Friday_Mar14_2025_1133AM-505PM - 2025-09-12.cc.txt
SB 375,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 375,SB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
SB 375,SB,House-ChamberMeeting_Monday_Mar17_2025_1214PM-630PM - 2025-09-12.cc.txt
SB 375,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 375,SB,SenateChamber_Friday_Mar14_2025_1114AM-415PM - 2025-09-12.cc.txt
SB 375,SB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 244,HB,Senate-Judiciary_Wednesday_Mar19_2025_448PM-822PM - 2025-09-12.cc.txt
HB 244,HB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
HB 244,HB,House-ChamberMeeting_Monday_Feb3_2025_1041AM-1210PM - 2025-09-12.cc.txt
HB 244,HB,House-ChamberMeeting_Monday_Mar17_2025_1214PM-630PM - 2025-09-12.cc.txt
HB 244,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 244,HB,House-ChamberMeeting_Thursday_Feb27_2025_1143AM-604PM - 2025-09-12.cc.txt
HB 244,HB,House-Government_ElectionsAndIndianAffairs_Wednesday_Feb26_2025_837AM-1050AM - 2025-09-12.cc.txt
HB 244,HB,SenateChamber_Friday_Mar21_2025_1148AM-517PM - 2025-09-12.cc.txt
HB 244,HB,SenateChamber_Monday_Mar17_2025_1125AM-335PM - 2025-09-12.cc.txt
HB 244,HB,SenateChamber_Thursday_Mar20_2025_119PM-417PM - 2025-09-12.cc.txt
SB 423,SB,IC-NewMexicoFinanceAuthorityOversight_Tuesday_Sep9_2025_131PM-338PM - 2025-09-12.cc.txt
SB 423,SB,IC-NewMexicoFinanceAuthorityOversight_Wednesday_Sep10_2025_911AM-1101AM - 2025-09-12.cc.txt
SB 423,SB,House-AppropriationsandFinance_Friday_Mar14_2025_519PM-806PM - 2025-09-12.cc.txt
SB 423,SB,House-AppropriationsandFinance_Monday_Mar3_2025_232PM-445PM - 2025-09-12.cc.txt
SB 423,SB,Senate-Rules_Friday_Feb21_2025_834AM-1128AM - 2025-09-12.cc.txt
SB 423,SB,IC-NewMexicoFinanceAuthorityOversight_Tuesday_Nov12_2024_915AM-1127AM - 2025-09-12.cc.txt
SB 423,SB,NMFA_Thursday_Dec12_2024_925AM-1200PM - 2025-09-12.cc.txt
SB 423,SB,SenateChamber_Monday_Feb17_2025_225PM-305PM - 2025-09-12.cc.txt
SB 423,SB,IC-EconomicDevelopmentandPolicy_Thursday_Sep21_2023_1012AM-1242PM - 2025-09-12.cc.txt
SB 197,SB,House-AppropriationsandFinance_Friday_Mar21_2025_1050AM-1115AM - 2025-09-12.cc.txt
SB 197,SB,Senate-Finance_Tuesday_Mar18_2025_1027AM-1143AM - 2025-09-12.cc.txt
SB 197,SB,Senate-HealthandPublicAffairs_Friday_Mar14_2025_554PM-901PM - 2025-09-12.cc.txt
SB 197,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 197,SB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
SB 197,SB,Senate-Rules_Friday_Jan31_2025_906AM-1045AM - 2025-09-12.cc.txt
SB 197,SB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
SB 197,SB,SenateChamber_Thursday_Mar20_2025_1010AM-1155AM - 2025-09-12.cc.txt
SB 197,SB,SenateChamber_Tuesday_Mar18_2025_1146AM-143PM - 2025-09-12.cc.txt
HB 457,HB,House-AppropriationsandFinance_Friday_Mar7_2025_615PM-815PM - 2025-09-12.cc.txt
HB 457,HB,House-CommerceandEconomicDevelopment_Friday_Mar7_2025_612PM-725PM - 2025-09-12.cc.txt
HB 457,HB,Senate-Conservation_Tuesday_Mar18_2025_205PM-240PM - 2025-09-12.cc.txt
HB 457,HB,Senate-Conservation_Tuesday_Mar18_2025_842AM-203PM - 2025-09-12.cc.txt
HB 457,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 457,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 457,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 457,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 457,HB,House-Energy_EnvironmentandNaturalResources_Saturday_Mar1_2025_822AM-1255PM - 2025-09-12.cc.txt
HB 519,HB,House-AppropriationsandFinance_Friday_Mar7_2025_615PM-815PM - 2025-09-12.cc.txt
HB 519,HB,House-ChamberMeeting_Monday_Mar10_2025_1038AM-433PM - 2025-09-12.cc.txt
HB 519,HB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
HB 519,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 519,HB,House-ChamberMeeting_Thursday_Feb20_2025_1043AM-454PM - 2025-09-12.cc.txt
HB 519,HB,House-ChamberMeeting_Tuesday_Feb25_2025_1048AM-447PM - 2025-09-12.cc.txt
HB 519,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Tuesday_Feb25_2025_901AM-948AM - 2025-09-12.cc.txt
HB 519,HB,SenateChamber_Saturday_Mar22_2025_855AM-1212PM - 2025-09-12.cc.txt
HB 519,HB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
HB 112,HB,House-AppropriationsandFinance_Monday_Feb10_2025_238PM-546PM - 2025-09-12.cc.txt
HB 112,HB,House-CommerceandEconomicDevelopment_Friday_Feb21_2025_518PM-615PM - 2025-09-12.cc.txt
HB 112,HB,House-CommerceandEconomicDevelopment_Friday_Feb7_2025_246PM-326PM - 2025-09-12.cc.txt
HB 112,HB,House-Judiciary_Monday_Mar10_2025_506PM-630PM - 2025-09-12.cc.txt
HB 112,HB,House-ChamberMeeting_Monday_Feb24_2025_1101AM-357PM - 2025-09-12.cc.txt
HB 112,HB,House-ChamberMeeting_Monday_Jan27_2025_1121AM-1202PM - 2025-09-12.cc.txt
HB 112,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
